id,title,artists,pp_artist
05satBPYz2Wtx40AytxngW,Not Dark Yet,['Calum Scott'],Calum Scott
2EHVjRFRSsXQaHAsys74Us,Dancing On My Own - Tiësto Remix,"['Calum Scott', 'Tiësto']",Calum Scott / Tiësto
4xemN2xVVpfQfQUnvEjOEl,Intro,['Outkast'],Outkast
1zb9cdsTMrEEL2Ut8rmTb6,GhettoMusick,['Outkast'],Outkast
5fz2Z7m0u2AKCkdrGKXHtC,Unhappy,['Outkast'],Outkast
5voPrNQYQ4kQoRZ9A2NghB,Bowtie (feat. Sleepy Brown & Jazze Pha),"['Outkast', 'Sleepy Brown', 'Jazze Pha']",Outkast / Sleepy Brown / Jazze Pha
0XcTOLKLorCgXa2KWzhM1D,The Rooster,['Outkast'],Outkast
4KWLfZ2N2EfIa58vVmTB9z,Bust (feat. Killer Mike),"['Outkast', 'Killer Mike']",Outkast / Killer Mike
0Asjj7E8L1tEmfaQhNfuVT,War,['Outkast'],Outkast
31tw8G1CMOf4XNAWiwj41u,Church,['Outkast'],Outkast
71VHyRlLpcb8GT9rH4zkSp,Bamboo (Interlude),['Outkast'],Outkast
5F3reBlMAHQ0mpzRM6Jite,"Tomb of the Boom (feat. Konkrete, Big Gipp & Ludacris)","['Outkast', 'Konkrete', 'Big Gipp', 'Ludacris']",Outkast / Konkrete / Big Gipp / Ludacris
7EkYV4UOurrJU5MOGR8uu2,E-Mac (Interlude),['Outkast'],Outkast
3Lpzt83fy4a9BdkLXi4vKZ,Knowing,['Outkast'],Outkast
3cruThftOq6AYda82nQz3C,Flip Flop Rock (feat. Killer Mike & Jay-Z),"['Outkast', 'Killer Mike', 'JAY-Z']",Outkast / Killer Mike / JAY-Z
11ZkoQqwKyQ84tBvaSehUh,Interlude,['Outkast'],Outkast
2PAcNOzhCHsDzsBfDysPnG,Reset (feat. Khujo Goodie & Cee-Lo),"['Outkast', 'Khujo Goodie', 'CeeLo Green']",Outkast / Khujo Goodie / CeeLo Green
7ogkELY42bcSSvdzutxPtt,D-Boi (Interlude),['Outkast'],Outkast
1oPGTrHrMygoW9cbNxWx3N,"Last Call (feat. Slimm Calhoun, Lil' Jon, The EastSide Boyz & Mello)","['Outkast', 'Slimm Calhoun', 'Lil Jon', 'Eastside Boyz', 'Mello']",Outkast / Slimm Calhoun / Lil Jon / Eastside Boyz / Mello
7xrtSOPrFxjyavgkXEZ32U,Bowtie (Postlude),['Outkast'],Outkast
5oGCd3rzy0oW5F6t3vrDo9,The Love Below (Intro),['Outkast'],Outkast
5aSZXRJg2NxnWcK1LKCldg,Love Hater,['Outkast'],Outkast
5spGA7Y58Rsx5Nu8UmLfSC,God (Interlude),['Outkast'],Outkast
32q1h0jij3ePpp47ShIqVy,Happy Valentine's Day,['Outkast'],Outkast
6usyQ5fFzISwVu4Hk5QgG7,Spread,['Outkast'],Outkast
5P1fYR4ltTkiFIGnsvrGKA,Where Are My Panties,['Outkast'],Outkast
1QJb6LWvPXZpTMiqqODqkH,Prototype,['Outkast'],Outkast
6vV1NDCjh2afFgQ9Vb7i86,She Lives in My Lap (feat. Rosario Dawson),"['Outkast', 'Rosario Dawson']",Outkast / Rosario Dawson
1rXMnoTvDwCGom2y2uAt4s,"Good Day, Good Sir (Interlude)",['Outkast'],Outkast
12hQ53eHbx1VXCG8P3V6e2,Behold a Lady,['Outkast'],Outkast
6Mu0ZYQCcRFR7BLs9iG16v,Pink & Blue,['Outkast'],Outkast
3FI3voJxfJTE0fIynRIrCB,Love In War,['Outkast'],Outkast
0ve4aPQNF5avvi2qfFLYrs,She's Alive,['Outkast'],Outkast
2EFHXO4zJRitZLpE1ztsWO,Dracula's Wedding (feat. Kelis),"['Outkast', 'Kelis']",Outkast / Kelis
0RBlLGGoMx0AxCsO4XyjGa,The Letter,['Outkast'],Outkast
2JIDQilIIxsxwZaS5xz8Av,My Favorite Things,['Outkast'],Outkast
2faSzprTWJ7L1EkZNko4ww,Take Off Your Cool (feat. Norah Jones),"['Outkast', 'Norah Jones']",Outkast / Norah Jones
6eGRWLRQtT7pX6iXPpFiYk,Vibrate,['Outkast'],Outkast
6YZ5KxfrGopg7r3aqjKio7,A Life In The Day of Benjamin Andre (Incomplete),['Outkast'],Outkast
6YDBAZHIcOEo1rSrcca7rJ,How Do You Do,['Shakira'],Shakira
4O1xKPHOH7iXlzMNUDuxHS,Illegal (feat. Carlos Santana),"['Shakira', 'Santana']",Shakira / Santana
4NirETfurhjh8U9Y1l5U1S,Animal City,['Shakira'],Shakira
433JymbpWnRMHXzp1oTRP7,Don't Bother,['Shakira'],Shakira
080gSRai7pWpGO8WsWk1Ww,The Day and the Time (feat. Gustavo Cerati),"['Shakira', 'Gustavo Cerati']",Shakira / Gustavo Cerati
4ng0dNET7TNV2RMjVB65m6,Dreams for Plans,['Shakira'],Shakira
4DOamGN0O3Z7mRP8EVTw4f,Hey You,['Shakira'],Shakira
42JOtajDAVadoj1x84l2Wg,Your Embrace,['Shakira'],Shakira
6IkZCUzTNVdBpIixdippHA,Costume Makes the Clown,['Shakira'],Shakira
4lbUTqZIk42k2R6upLKAu6,Something,['Shakira'],Shakira
0RoXTnhkLvbUR4dSsY3O0f,Timor,['Shakira'],Shakira
6UwBdW2wlO9ikUD3LU8GF3,La Tortura (feat. Alejandro Sanz) - Alternate Version,"['Shakira', 'Alejandro Sanz']",Shakira / Alejandro Sanz
0B1QILlvPWfc9vovFYuUuk,FutureSex / LoveSound,['Justin Timberlake'],Justin Timberlake
5Gq7IN29DbgUO8Ris1TZKl,Sexy Ladies,['Justin Timberlake'],Justin Timberlake
1vMuSYlp2Im8Gpj6JxRJfj,Medley: Let Me Talk to You / My Love (feat. T.I.),"['Justin Timberlake', 'T.I.']",Justin Timberlake / T.I.
5iyE2d4U3Vc5cqY9mPTlpy,LoveStoned / I Think She Knows (Interlude),['Justin Timberlake'],Justin Timberlake
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),['Justin Timberlake'],Justin Timberlake
0LlObwsSjhvPFKPPpSWOeh,Chop Me Up (feat. Timbaland & Three-6 Mafia),"['Justin Timberlake', 'Timbaland', 'Three 6 Mafia']",Justin Timberlake / Timbaland / Three 6 Mafia
4JQtyBEeLOAOnb7n5OQdDd,Damn Girl (feat. will.i.am),"['Justin Timberlake', 'will.i.am']",Justin Timberlake / will.i.am
1MBM7CyZbwJpVbbZJnHHRg,Summer Love,['Justin Timberlake'],Justin Timberlake
39q69v4D15oSshBmlJrkmW,Set the Mood Prelude / Until the End of Time,['Justin Timberlake'],Justin Timberlake
1Ou4q1gX3QAvKhAFd3xsXT,Losing My Way,['Justin Timberlake'],Justin Timberlake
24CBAWq81pQNTftNAxVLYk,(Another Song) All Over Again,['Justin Timberlake'],Justin Timberlake
41RffU6OSMWONC8uTjyude,Uptown's First Finale (feat. Stevie Wonder & Andrew Wyatt),"['Mark Ronson', 'Stevie Wonder', 'Andrew Wyatt']",Mark Ronson / Stevie Wonder / Andrew Wyatt
2ENBaEOC0Jgi2au9Jt7y7d,Feel Right (feat. Mystikal),"['Mark Ronson', 'Mystikal']",Mark Ronson / Mystikal
2VNSUMHI1R3B6wVV8P7ZlG,I Can't Lose (feat. Keyone Starr),"['Mark Ronson', 'Keyone Starr']",Mark Ronson / Keyone Starr
523MOh0wR5AN3YUMADvPtz,Crack In the Pearl (feat. Andrew Wyatt),"['Mark Ronson', 'Andrew Wyatt']",Mark Ronson / Andrew Wyatt
2OTdfTzu0VAmnykkQDrFZr,In Case of Fire (feat. Jeff Bhasker),"['Mark Ronson', 'Jeff Bhasker']",Mark Ronson / Jeff Bhasker
5LdjK8Fvd454DgkIoJR7C9,Heavy and Rolling (feat. Andrew Wyatt),"['Mark Ronson', 'Andrew Wyatt']",Mark Ronson / Andrew Wyatt
3LvmU7SNQIakTe4lxiNNvR,"Crack In the Pearl, Pt. II (feat. Stevie Wonder & Jeff Bhasker)","['Mark Ronson', 'Stevie Wonder', 'Jeff Bhasker']",Mark Ronson / Stevie Wonder / Jeff Bhasker
1dzQoRqT5ucxXVaAhTcT0J,Just Dance,"['Lady Gaga', ""Colby O'Donis""]",Lady Gaga / Colby O'Donis
0eH2eHURaXUP15D8gQlfjx,LoveGame,['Lady Gaga'],Lady Gaga
3WUbVS0J4Ulf0XZR6LNRnh,"Eh, Eh (Nothing Else I Can Say)",['Lady Gaga'],Lady Gaga
0Bjr5EAEa5YxfSHHWzZmds,"Beautiful, Dirty, Rich",['Lady Gaga'],Lady Gaga
3HhAZV8ngUOOt4eUHovhud,The Fame,['Lady Gaga'],Lady Gaga
6gknJVkbQb8jkAXbXx0SYA,Money Honey,['Lady Gaga'],Lady Gaga
7qPvYVyM7ZU7PHz5LTvRY6,Starstruck,"['Lady Gaga', 'Space Cowboy', 'Flo Rida']",Lady Gaga / Space Cowboy / Flo Rida
33CB8obztQNidFDbO6Z1Wl,Boys Boys Boys,['Lady Gaga'],Lady Gaga
2iY7jqy8zBlbk5RliSfTH1,Paper Gangsta,['Lady Gaga'],Lady Gaga
6a3tkCh4IRkloHPVYxwtZ0,Brown Eyes,['Lady Gaga'],Lady Gaga
2UsdgG4NzhmwObtfyEMBjL,I Like It Rough,['Lady Gaga'],Lady Gaga
17xFcSuciJ9O10WqDERQep,Summerboy,['Lady Gaga'],Lady Gaga
1uvJevFvRwq3AO1qzmXxhJ,Disco Heaven,['Lady Gaga'],Lady Gaga
67txf4D8SqDc5lmCMVAz01,What You Waiting For?,['Gwen Stefani'],Gwen Stefani
0ALV8l7nqbjwSZ2w9hS2CI,Rich Girl,"['Gwen Stefani', 'Eve']",Gwen Stefani / Eve
2b235MLvfjqUzfuTTaJ14d,Cool,['Gwen Stefani'],Gwen Stefani
4xGcrf91kiTJkgWrApXa1K,Bubble Pop Electric,"['Gwen Stefani', 'Johnny Vulture']",Gwen Stefani / Johnny Vulture
0W3sTOscCbNx9Z4DlfVE3f,Luxurious,['Gwen Stefani'],Gwen Stefani
6dRtIA7tImMkng6jk6gm7O,Harajuku Girls,['Gwen Stefani'],Gwen Stefani
1HYa2Lg0TvK3VhS7vGmsGE,Crash,['Gwen Stefani'],Gwen Stefani
4OrNBbnwPwOKNznRoO0MQL,The Real Thing,['Gwen Stefani'],Gwen Stefani
67vuYI3JwHJs7BLA8Y1x6u,Serious,['Gwen Stefani'],Gwen Stefani
7m87PV0TopiUt9XWLR4HSD,Danger Zone,['Gwen Stefani'],Gwen Stefani
0O0d2We9jfb81E6AjdInLN,Long Way To Go,"['Gwen Stefani', 'André 3000']",Gwen Stefani / André 3000
0yY8OMqVwTw8mP4id8z0J5,The Real Thing - Slow Jam Mix,['Gwen Stefani'],Gwen Stefani
5LHWqBaTR5MNBu90eJ3uWl,What You Waiting For? - Elevator Mix,['Gwen Stefani'],Gwen Stefani
5k3LD7YYDR0VSnnnLyiweo,Up In Flames,['Nicki Minaj'],Nicki Minaj
3UQtLqO11WXsKngQuLS9ed,Freedom,['Nicki Minaj'],Nicki Minaj
0cXKGzMAGPDLWTnpbV5pij,Hell Yeah,"['Nicki Minaj', 'Parker Ighile']",Nicki Minaj / Parker Ighile
3UrNOHCzVxX2KZbNcKQAyu,High School,"['Nicki Minaj', 'Lil Wayne']",Nicki Minaj / Lil Wayne
5VH29X65xVLfH2TwD9EcxO,I'm Legit,"['Nicki Minaj', 'Ciara']",Nicki Minaj / Ciara
5EPvKTdqjN4OMlrQf6t5Wp,I Endorse These Strippers,"['Nicki Minaj', 'Tyga', 'Thomas Brinx']",Nicki Minaj / Tyga / Thomas Brinx
1I9yF0q9snr3VYVfqIVWt1,The Boys,"['Nicki Minaj', 'Cassie']",Nicki Minaj / Cassie
2TLU9crGyk56PhgQTWuTvt,Va Va Voom,['Nicki Minaj'],Nicki Minaj
2G6YX2y6jI8lgU4GmysthT,Roman Holiday,['Nicki Minaj'],Nicki Minaj
2v5sitlzPeI2hdZeMMxtqk,Come On A Cone,['Nicki Minaj'],Nicki Minaj
1pmaNc1vjYFARzU57BCUD3,I Am Your Leader,"['Nicki Minaj', 'Cam’ron', 'Rick Ross']",Nicki Minaj / Cam’ron / Rick Ross
2epGMZt9GFdH1etwMbQcFm,Beez In The Trap,"['Nicki Minaj', '2 Chainz']",Nicki Minaj / 2 Chainz
0H9nWAb0Y3ZxRjGN75MbYH,HOV Lane,['Nicki Minaj'],Nicki Minaj
5iGHXBSUbC4F0tW2cC8BKk,Roman Reloaded,"['Nicki Minaj', 'Lil Wayne']",Nicki Minaj / Lil Wayne
4wBItt9hMHTmPiZVF7xDaT,Champion,"['Nicki Minaj', 'Nas', 'Drake', 'Jeezy']",Nicki Minaj / Nas / Drake / Jeezy
2FT7qhRvlcxwoCDolS56qH,Right By My Side,"['Nicki Minaj', 'Chris Brown']",Nicki Minaj / Chris Brown
2bVMvPh1AxmYFnN2IciSmA,Sex In The Lounge,"['Nicki Minaj', 'Lil Wayne', 'Bobby V.']",Nicki Minaj / Lil Wayne / Bobby V.
5lGvoadO0urY0Ew8kYUc05,Pound The Alarm,['Nicki Minaj'],Nicki Minaj
2SjzgpxHIk5w37m9C8OLI6,Whip It,['Nicki Minaj'],Nicki Minaj
4oCoetCyq2cvYNrhZ89kbS,Automatic,['Nicki Minaj'],Nicki Minaj
1flniJxb0XPiHXAuN5t7uo,Beautiful Sinner,['Nicki Minaj'],Nicki Minaj
0R2YkVqLwsVFxAVusgKPIa,Marilyn Monroe,['Nicki Minaj'],Nicki Minaj
6FOk2tjIKFGrgnJgv7Aam5,Young Forever,['Nicki Minaj'],Nicki Minaj
0xqzjTbCNoXYuFZ6CJafYf,Fire Burns,['Nicki Minaj'],Nicki Minaj
6cTXt3OzY7fyuICQTPhFCY,Gun Shot,"['Nicki Minaj', 'Beenie Man']",Nicki Minaj / Beenie Man
7nwnOXF8L52va1CKRPg1d4,Stupid Hoe,['Nicki Minaj'],Nicki Minaj
6rjtB7KSIiJ6v9vrACMlqF,400 Lux,['Lorde'],Lorde
2MvvoeRt8NcOXWESkxWn3g,Ribs,['Lorde'],Lorde
51QEyJI5M7uyd8DOh9tqQY,Buzzcut Season,['Lorde'],Lorde
3G6hD9B2ZHOsgf4WfNu7X1,Team,['Lorde'],Lorde
60jI0JgMLLj1VggHJVhtRs,Glory And Gore,['Lorde'],Lorde
5TRZnGsX49uCZkXxIbD7Ru,Still Sane,['Lorde'],Lorde
35kahykNu00FPysz3C2euR,White Teeth Teens,['Lorde'],Lorde
55N0YHhO55Q1lWsc4dDPcI,A World Alone,['Lorde'],Lorde
0A1v3EIFD2w0nzFJmtsDbL,Kicking And Screaming,['Miley Cyrus'],Miley Cyrus
6ZfXA2xakAvphXOSOJ3u1W,When I Look At You,['Miley Cyrus'],Miley Cyrus
1ASJElcB5JV8sTdOeFtk0R,The Time Of Our Lives,['Miley Cyrus'],Miley Cyrus
2Em0X9ivzblJGTtrtReEI8,Talk Is Cheap,['Miley Cyrus'],Miley Cyrus
5qXCeLHzZ4AGx6QeRWPhSe,Obsessed,['Miley Cyrus'],Miley Cyrus
2y2li8wh4OIpzadkmhKwhE,Before The Storm – duet with Jonas Brothers (Live),"['Miley Cyrus', 'Jonas Brothers']",Miley Cyrus / Jonas Brothers
5x5JM1BSB6vollcIzDocqT,The Climb,['Miley Cyrus'],Miley Cyrus
0rQtoQXQfwpDW0c7Fw1NeM,!!!!!!!,['Billie Eilish'],Billie Eilish
4QIo4oxwzzafcBWkKjDpXY,xanny,['Billie Eilish'],Billie Eilish
6X29iaaazwho3ab7GNue5r,8,['Billie Eilish'],Billie Eilish
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,['Billie Eilish'],Billie Eilish
7qEKqBCD2vE5vIBsrUitpD,ilomilo,['Billie Eilish'],Billie Eilish
0tMSssfxAL2oV8Vri0mFHE,listen before i go,['Billie Eilish'],Billie Eilish
6CcJMwBtXByIz4zQLzFkKc,i love you,['Billie Eilish'],Billie Eilish
3LgWsmilsrWXiPYQFRD0T7,goodbye,['Billie Eilish'],Billie Eilish
0c55VBoJ66KEqYtUFryoFI,Cuz I Love You,['Lizzo'],Lizzo
22MuOxYsCdcRhEb3aEsh0V,Like a Girl,['Lizzo'],Lizzo
43BtEHgPHapAp1YNxEfxqd,Juice,['Lizzo'],Lizzo
3yQnroSV1cnFHufGjnPMMN,Soulmate,['Lizzo'],Lizzo
29v0EOtLl38dvwVa1J9E9a,Jerome,['Lizzo'],Lizzo
4r2EQnJIgBea4RK9A96zNS,Crybaby,['Lizzo'],Lizzo
5rHi0wHKwJ9H9Pj0EGlpiR,Tempo (feat. Missy Elliott),"['Lizzo', 'Missy Elliott']",Lizzo / Missy Elliott
63mNJp4X4isSHs8EFiVXhK,Exactly How I Feel (feat. Gucci Mane),"['Lizzo', 'Gucci Mane']",Lizzo / Gucci Mane
0bt3YJTupDqdTKpnFFgs7f,Better in Color,['Lizzo'],Lizzo
6hRPfXphexuw8Aj2u1rGbX,Heaven Help Me,['Lizzo'],Lizzo
4tf0POzZuU6h0jpjRoYEdh,Lingerie,['Lizzo'],Lizzo
1du4tPkvJfCIuVL6WMtqSs,Boys,['Lizzo'],Lizzo
4JazDcr295JjClPNnks5WL,Truth Hurts,['Lizzo'],Lizzo
4WbO3H3wFGUdrngpMMs4sF,Water Me,['Lizzo'],Lizzo
6KgBpzTuTRPebChN0VTyzV,Good as Hell,['Lizzo'],Lizzo
2rjjNUYONZqC7wSd1i6OFq,Good as Hell (feat. Ariana Grande),"['Lizzo', 'Ariana Grande']",Lizzo / Ariana Grande
2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",Daft Punk / Pharrell Williams / Nile Rodgers
00qyVgLK2j92HYoFaNCnVD,Dirty Picture,"['Taio Cruz', 'Kesha']",Taio Cruz / Kesha
0ZnimFEb14Ciz5dvQJAQ3k,Take Me Back - 2010 Remix,"['Taio Cruz', 'Tinchy Stryder']",Taio Cruz / Tinchy Stryder
5Ej3OcVHAwIMVwiLo0broE,Come On Girl,"['Taio Cruz', 'Luciana']",Taio Cruz / Luciana
5nYKbY6oLHEyRmt3dNlATa,Forever Love,['Taio Cruz'],Taio Cruz
5cg9eTJBEOtDqYzs4RMf4y,She's Like A Star,['Taio Cruz'],Taio Cruz
2kT9NNXCef2yL2ul1rCu9I,I Just Wanna Know,['Taio Cruz'],Taio Cruz
5d2TuLSl4zHUPHIBKitMuU,I'll Never Love Again,['Taio Cruz'],Taio Cruz
3u9dgy0yEKAUh02mjGmczS,Falling In Love,['Taio Cruz'],Taio Cruz
2ZF2b6WkW2RhxPMKegvC4b,I Can Be,['Taio Cruz'],Taio Cruz
3IzaEzfHPfxG3uolyTARny,Higher,['Taio Cruz'],Taio Cruz
3NCIER7FiPI7JwELUbKhAj,Moving On,['Taio Cruz'],Taio Cruz
0SDV4Wvg7q19B2dQwAv2HB,Feel Again - Remastered,['Taio Cruz'],Taio Cruz
0v9FkAlL1xMsNbboRWiSSL,Break Your Heart,"['Taio Cruz', 'Ludacris']",Taio Cruz / Ludacris
45S5WTQEGOB1VHr1Q4FuPl,Golden,['Harry Styles'],Harry Styles
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,['Harry Styles'],Harry Styles
3jjujdWJ72nww5eGnfs2E7,Adore You,['Harry Styles'],Harry Styles
4jAIqgrPjKLTY9Gbez25Qb,Lights Up,['Harry Styles'],Harry Styles
2IOFZdYYkFxEHVz1w34PoL,Cherry,['Harry Styles'],Harry Styles
1ZMiCix7XSAbfAJlEZWMCp,Falling,['Harry Styles'],Harry Styles
5JiH89mHrv9oWHlD0T326z,To Be So Lonely,['Harry Styles'],Harry Styles
6SQLk9HSNketfgs2AyIiMs,She,['Harry Styles'],Harry Styles
6iYMfxznTBlcVOgRHab2W0,"Sunflower, Vol. 6",['Harry Styles'],Harry Styles
5IhzJOXNE7ki0IIJbZbnGq,Canyon Moon,['Harry Styles'],Harry Styles
03mMSLEJCPoGJwQhHpN5y0,Treat People With Kindness,['Harry Styles'],Harry Styles
6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,['Harry Styles'],Harry Styles
4mLkiFppf8Xvem6BSY34qw,blazed (feat. Pharrell Williams),"['Ariana Grande', 'Pharrell Williams']",Ariana Grande / Pharrell Williams
0sdbFOyfgAhAhWq8DpzkaW,the light is coming (feat. Nicki Minaj),"['Ariana Grande', 'Nicki Minaj']",Ariana Grande / Nicki Minaj
1xWH8zYtDeS9mW1JJG23VZ,R.E.M,['Ariana Grande'],Ariana Grande
70khXICDeTTxgYtw3EysKH,sweetener,['Ariana Grande'],Ariana Grande
5YeHLHDdQ4nKHk81XFWhCU,successful,['Ariana Grande'],Ariana Grande
0WdR2AyLW1Drd3OUdwezM0,everytime,['Ariana Grande'],Ariana Grande
4OafepJy2teCjYJbvFE60J,breathin,['Ariana Grande'],Ariana Grande
4b7mLZQWsy0rLnrMtPA9fQ,borderline (feat. Missy Elliott),"['Ariana Grande', 'Missy Elliott']",Ariana Grande / Missy Elliott
3NbTQ8ZbHU6MSEVUFAVCJ9,better off,['Ariana Grande'],Ariana Grande
14kYOiFVPb7E7NfFbqhdln,goodnight n go,['Ariana Grande'],Ariana Grande
0XOnMqLQDO89iAg7dWWwnG,pete davidson,['Ariana Grande'],Ariana Grande
7u6DMPznGbpziuEgCE0JGQ,get well soon,['Ariana Grande'],Ariana Grande
6SRsiMl7w1USE4mFqrOhHC,brutal,['Olivia Rodrigo'],Olivia Rodrigo
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",['Olivia Rodrigo'],Olivia Rodrigo
6HU7h9RYOaPRFeh0R3UeAr,deja vu,['Olivia Rodrigo'],Olivia Rodrigo
2TOzTqQXNmR2zDJXihjZ2e,enough for you,['Olivia Rodrigo'],Olivia Rodrigo
2tGvwE8GcFKwNdAXMnlbfl,happier,['Olivia Rodrigo'],Olivia Rodrigo
0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",['Olivia Rodrigo'],Olivia Rodrigo
5JCoSi02qi3jJeHdZXMmR8,favorite crime,['Olivia Rodrigo'],Olivia Rodrigo
1zejeOnykpCoyVSit6Bwp3,hope ur ok,['Olivia Rodrigo'],Olivia Rodrigo
2SnNaoNhMjC1WRMTWD8qTX,Mark My Words,['Justin Bieber'],Justin Bieber
0SNIAtRCPVVLoGEPcuHSIc,I'll Show You,['Justin Bieber'],Justin Bieber
61uyGDPJ06MkxJtHgPmuyO,Company,['Justin Bieber'],Justin Bieber
23UV8pJEvRnAZd6ZAXBC0H,No Pressure,"['Justin Bieber', 'Big Sean']",Justin Bieber / Big Sean
5L9WFUodzACitS1TiGm7Mi,No Sense,"['Justin Bieber', 'Travis Scott']",Justin Bieber / Travis Scott
7E390nZTMqEbrNC1TmHd42,The Feeling,"['Justin Bieber', 'Halsey']",Justin Bieber / Halsey
4yWCzA44dQyp0SoeM81bUb,Life Is Worth Living,['Justin Bieber'],Justin Bieber
0n8ob8S72lvznoVfiwz4qL,Where Are Ü Now (with Justin Bieber),"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",Jack Ü / Skrillex / Diplo / Justin Bieber
7sK3nu6yk8urQ44ouEB7Au,Children,['Justin Bieber'],Justin Bieber
2IjyFRCRn8x1bEquOM3vxg,Purpose,['Justin Bieber'],Justin Bieber
6gcA4zzG6FnMEgPSDKbAMs,Been You,['Justin Bieber'],Justin Bieber
4AMnUGvZUVJgDuY7rOPzUZ,Get Used To It,['Justin Bieber'],Justin Bieber
1m6FkAtWVloxIRHKl7pBDP,We Are,"['Justin Bieber', 'Nas']",Justin Bieber / Nas
00IH8ZjI9ZGB51WRX1Oesj,Trust,['Justin Bieber'],Justin Bieber
4kP50JQmyFrl9pLSmnFPZr,All In It,['Justin Bieber'],Justin Bieber
5YNf9s8WE3iF33YaFNrgpa,What Do You Mean? - Acoustic,['Justin Bieber'],Justin Bieber
2qzW5AK8ldKUOWUETwAkZY,Titanium,['Dave'],Dave
1w6Gcw670LjrAnrbAWObqT,Mercury,"['Dave', 'Kamal.']",Dave / Kamal.
70UWNN54D5KrVUBPtHUoDG,Mother - Remastered 2010,['John Lennon'],John Lennon
4RAnYoq7AZGTsWLsSPfUot,Hold On - Remastered 2010,['John Lennon'],John Lennon
0xn3EBq5hDQK4Iw85DZVdV,I Found Out - Remastered 2010,['John Lennon'],John Lennon
6hVxwgQ754Wf4qinKVoNPL,Working Class Hero - Remastered 2010,['John Lennon'],John Lennon
2gHWYBlLkJupAvizrLWUep,Isolation - Remastered 2010,['John Lennon'],John Lennon
60BiVw7Srhr2crsAWjToJG,Remember - Remastered 2010,['John Lennon'],John Lennon
1Qp0SFCmiNWYGz1dxr7ZrT,Love - Remastered 2010,['John Lennon'],John Lennon
4kQB18FLhfT4UKCVPEULH2,Well Well Well - Remastered 2010,['John Lennon'],John Lennon
09fQpSdFwQPXS4n7ADensn,Look At Me - Remastered 2010,['John Lennon'],John Lennon
0X1MCwHRMHGxNu5JSi7BTk,God - Remastered 2010,['John Lennon'],John Lennon
7qTVbxY8X8RZ9BjiHZgbar,My Mummy's Dead - Remastered 2010,['John Lennon'],John Lennon
6FB1DztAAnPJFhRFUOgHME,Imagine - Remastered 2010,['John Lennon'],John Lennon
72JjcUnZlP0xpRoKgptgR2,Crippled Inside - Remastered 2010,['John Lennon'],John Lennon
6ExWaCiyLJpTIBALUSTF1i,Jealous Guy - Remastered 2010,['John Lennon'],John Lennon
7i6oHbXrABdQJq6sIHhO3m,It's So Hard - Remastered 2010,['John Lennon'],John Lennon
2ett6mweivSlyygsT1k2UJ,I Don't Wanna Be A Soldier Mama - Remastered 2010,['John Lennon'],John Lennon
599oifGZcD1C2kAY2CnHEC,Gimme Some Truth - Remastered 2010,['John Lennon'],John Lennon
2lsGtMBrOBl4qm4xiMhwkh,Oh My Love - Remastered 2010,['John Lennon'],John Lennon
2KG6OQX7PCpp1HX6wj5P6E,How Do You Sleep? - Remastered 2010,['John Lennon'],John Lennon
3SmG72m9vNL8kE1Q7ThTB5,How? - Remastered 2010,['John Lennon'],John Lennon
0DtGHQ7I4yUJrEOKNLcARg,Oh Yoko! - Remastered 2010,['John Lennon'],John Lennon
16XfOG5aXKz37eCkyGrET0,Woman Is The Nigger Of The World - Remastered 2010,['John Lennon'],John Lennon
143uODlYayIqdcwvyU2FmE,"Sisters, O Sisters - Remastered 2010",['Yoko Ono'],Yoko Ono
686GB8A4rnDqxFyAbyD8Gw,Attica State - Remastered 2010,"['John Lennon', 'Yoko Ono']",John Lennon / Yoko Ono
7ib5WSngi6lqYFgzzWgBVS,Born In A Prison - Remastered 2010,['Yoko Ono'],Yoko Ono
65U99sfxmQhVSybLf7uJDH,New York City - Remastered 2010,['John Lennon'],John Lennon
3N3JJE1X1QqFefAYCw6gkH,Sunday Bloody Sunday - Remastered 2010,"['John Lennon', 'Yoko Ono']",John Lennon / Yoko Ono
1hCPrcsBw6TNUNxxz3MMon,The Luck Of The Irish - Remastered 2010,"['John Lennon', 'Yoko Ono']",John Lennon / Yoko Ono
1ZBHewISCXmOz0Ebz1YEl1,John Sinclair - Remastered 2010,['John Lennon'],John Lennon
5zsoc8p0DMlDsZXd0UMCtc,Angela - Remastered 2010,"['John Lennon', 'Yoko Ono']",John Lennon / Yoko Ono
0ZPLX4iG3wi91jPgRexUtP,We're All Water - Remastered 2010,['Yoko Ono'],Yoko Ono
77FZ1PmS2mNjascU6dTeEw,Cold Turkey - Live,"['John Lennon', 'Yoko Ono']",John Lennon / Yoko Ono
6tNYWGYmIMdDnQ9L47GXZ9,Don't Worry Kyoko - Live,"['John Lennon', 'Yoko Ono']",John Lennon / Yoko Ono
